RAEKE+AD,KSP+AD
0.9499999999999997,0.95
0.9499999999999998,0.9499999999999998
0.95,0.9499999999999998
0.7999999999999998,0.9500000000000001
0.9000000000000001,0.95
0.8999999999999999,0.9500000000000002
0.7999999999999998,0.95
0.95,0.9500000000000002
0.8999999999999999,0.95
0.9,0.95
0.9,0.9499999999999998
0.8999999999999998,0.9499999999999998
0.9,0.9499999999999998
0.95,0.9500000000000002
0.9012675081307402,0.9499999999999998
0.9499999999999997,0.95
0.8999999999999999,0.9000000000000002
0.9000000000000001,0.9500000000000001
0.9,0.95
0.8999999999999998,0.9499999999999997
0.9297425630921543,0.95
0.95,0.95
0.9500000000000001,0.9500000000000001
0.9,0.9499999999999998
0.8391523772211829,0.95
0.9,0.9500000000000001
0.7912729244011942,0.9000000000000001
0.8999999999999999,0.95
0.9000000000000001,0.95
0.8114517670472062,0.9500000000000001
0.9499999999999998,0.95
0.9193321331207427,0.9499999999999998
0.9500000000000001,0.9500000000000001
0.9000000000000001,0.95
0.7999999999999999,0.9499999999999998
0.9,0.95
0.95,0.9500000000000001
0.9,0.9499999999999997
0.95,0.9499999999999997
0.8999999999999999,0.95
0.9080671468360177,0.9000000000000001
0.9000000000000001,0.95
0.8999999999999999,0.9500000000000001
0.9000000000000001,0.9499999999999998
0.9499999999999998,0.9499999999999997
0.8206289354447841,0.95
0.9500000000000001,0.9500000000000002
0.9,0.9499999999999998
0.9000000000000001,0.95
0.95,0.95
0.95,0.95
0.9249380463093968,0.95
0.9,0.9500000000000001
0.8999999999999999,0.9500000000000001
0.7999999999999998,0.9499999999999997
0.8932166773244391,0.9500000000000001
0.9499999999999998,0.95
0.8999999999999999,0.95
0.7999999999999999,0.9000000000000001
0.9000000000000001,0.9499999999999997
0.9000000000000001,0.9499999999999997
0.8694791364593223,0.95
0.9499999999999998,0.95
0.8504831027265454,0.9499999999999998
0.9451935475481212,0.9499999999999998
0.8999999999999999,0.95
0.9500000000000001,0.9499999999999998
0.8101454095421208,0.9500000000000001
0.9,0.95
0.8828310779637617,0.9500000000000001
0.9,0.9500000000000001
0.9120340802516431,0.9500000000000001
0.9439239693723892,0.9499999999999997
0.9000000000000001,0.95
0.8999999999999999,0.9
0.95,0.9500000000000001
0.9500000000000001,0.9500000000000001
0.9,0.9
0.95,0.9499999999999997
0.95,0.9500000000000001
0.9500000000000001,0.9500000000000001
0.9499999999999998,0.9500000000000002
0.9499999999999998,0.95
0.9499999999999998,0.9499999999999997
0.9258311404270243,0.95
0.9500000000000001,0.95
0.9500000000000001,0.9500000000000001
0.9499999999999997,0.95
0.9499999999999997,0.988671225513152
0.9499999999999998,0.974215798219466
0.9499999999999997,0.9500000000000001
0.92528761234383,0.95
0.9499999999999998,0.9499999999999998
0.95,0.9500000000000001
0.95,0.9499999999999998
0.95,0.9499999999999996
0.95,0.9499999999999998
0.95,0.9000000000000001
1.0949882437269387,1.0955882692125325
0.95,0.9499999999999998
0.9500000000000001,0.9500000000000002
0.95,0.9500000000000001
0.95,0.9500000000000001
0.8999999999999995,0.95
0.9500000000000001,0.95
0.95,0.9500000000000001
0.9499999999999997,0.9499999999999998
0.95,0.95
0.9500000000000001,0.9500000000000001
0.9499999999999998,0.9499999999999998
0.9500000000000002,0.9500000000000001
1.139050650205982,0.9694911409999849
0.95,0.9500000000000001
0.95,0.95
0.95,0.9500000000000001
1.0639635271477512,1.0483167613629234
0.9500000000000001,0.9499999999999998
0.9500000000000003,0.9500000000000001
0.9499999999999998,0.8999999999999998
0.9167483526499856,0.9499999999999997
0.9500000000000002,0.9500000000000002
0.95,0.9500000000000001
0.95,0.9500000000000001
0.95,0.9499999999999998
0.9500000000000001,0.95
0.9500000000000001,0.95
0.95,0.95
0.9499999999999997,0.9499999999999998
0.9500000000000001,0.95
0.9499999999999998,0.9499999999999997
0.9499999999999997,0.9499999999999997
0.9500000000000001,0.9500000000000001
0.95,0.9499999999999998
0.95,0.95
0.9500000000000001,0.95
0.9500000000000001,0.95
0.9499999999999998,0.95
0.8994414199572582,0.95
0.9500000000000003,0.9500000000000001
0.9500000000000002,0.9500000000000001
0.9500000000000002,0.9500000000000002
0.95,0.95
0.9500000000000001,0.9437377355825725
0.9352959163056838,0.95
0.8999999999999999,0.95
0.9499999999999997,0.95
0.95,0.9499999999999998
0.9499999999999998,0.95
0.95,0.9499999999999998
0.9032673772979615,0.95
0.6602019067567146,0.5405418416003865
0.7651860613730457,0.7939019084642338
0.7412494545023907,0.7253031897586643
0.8,0.48200896509908675
0.646547751788694,0.5703708805091148
0.7999999999999999,0.7802280457238948
0.6844080190093599,0.3621245465117169
0.7999999999999997,0.9000000000000001
0.8335022655935387,0.5106848852403705
0.8434439088485535,0.6359051261289315
0.8,0.46873871883416796
0.9,0.8623727693591285
0.8,0.7583468024988498
0.7593534566325486,0.6925396154509089
0.8,0.7992193017513742
0.8941699020224764,0.6916789728802377
0.6030594574900608,0.3809420145658491
0.6586756577423206,0.6763093884214134
0.7971518386789752,0.6245016439572995
0.7999999999999998,0.5229131320356841
0.7999999999999998,0.6810233774781941
0.6787261940210251,0.4823825295220081
0.7999999999999999,0.7097288961473215
0.8,0.7176038715631343
0.6571848150663582,0.4110521669924896
0.7625464621074932,0.4819113118043954
0.9,0.7834299922380047
0.8396664537575648,0.6793871802831664
0.7214452825564274,0.5418839910443619
0.7999999999999999,0.5447235849849361
0.9,0.8047957739024949
0.7453379606763383,0.734298398272429
0.9,0.8575507354397589
0.812251784821687,0.6573410165610536
0.6666666666666666,0.39347457207281916
0.6537951047741273,0.7537951047741275
0.9499999999999998,0.8906069823068617
0.7076339569864583,0.658610267793875
0.7048308664868106,0.6536006447692402
0.7543238672202572,0.6208753702498498
0.8999999999999998,0.9
0.9,0.5166722080229605
0.796220781685519,0.4295212997289115
0.6029430251701579,0.48450897651011493
0.7988489183764006,0.7394305188436359
0.7746004089255843,0.6109805352128804
0.7109115747744572,0.6715605056185715
0.9000000000000001,0.5581488890840272
0.692503054295438,0.5531234012180517
0.7654957362956751,0.7267839931934025
0.7999999999999999,0.5655387801771653
0.7999999999999999,0.804004738913241
0.6666666666666666,0.520326712765234
0.7055263207600574,0.5127239075650382
0.6623614900232644,0.6623614900232643
0.6608555360882762,0.41756884788751214
0.7605712440668377,0.6646559994963623
0.8,0.45098186813925084
0.7859219357126498,0.6300713109699396
0.7764489602302023,0.5120906878299086
0.7999999999999999,0.6940396011482206
0.6666666666666666,0.576760655917472
0.9,0.8909995854601803
0.6666666666666666,0.6569091299934394
0.7999999999999998,0.4692211674790556
0.7160200575511643,0.6264548710547623
0.7740100545735222,0.6400457657194761
0.7409294773060425,0.648993265734757
0.6983460525139784,0.7159883873073676
0.8587717744744722,0.8236198059051756
0.8,0.571067532756306
0.8602176920196625,0.9000000000000001
0.6938161787265109,0.4968972455928489
0.7999999999999998,0.8
0.6568805670210003,0.7009101552671863
0.95,0.9500000000000002
0.9499999999999997,0.9000000000000001
0.9003703087056187,0.9500000000000002
0.9499999999999998,0.9499999999999998
0.9500000000000001,0.8855395001384001
0.9056946452466104,0.9
0.8958124263746486,0.8999999999999999
0.95,0.9500000000000001
0.8999999999999999,0.9499999999999998
0.8999999999999999,0.9500000000000001
0.9500000000000001,0.95
0.9499999999999997,0.9499999999999998
0.8151635168802027,0.95
0.9499999999999997,0.9499999999999996
0.9500000000000002,0.9042188853523411
0.95,0.9500000000000002
0.8241677420451076,0.9500000000000001
0.95,0.9500000000000001
0.9500000000000001,0.9499999999999998
0.9319388760141076,0.9360341323822312
0.9499999999999997,0.9499999999999997
0.9499999999999997,0.95
0.9500000000000001,0.9499999999999998
0.9182038970487276,0.9000000000000001
0.95,0.9
0.95,0.9240113195840329
0.9500000000000001,0.9000000000000001
0.9499999999999998,0.9
0.8999999999999999,0.8071438332651392
0.95,0.7999999999999999
0.95,0.9499999999999998
0.9000000000000001,0.9
0.9499999999999997,0.8063895530691034
0.9500000000000002,0.929706123953073
0.9000000000000001,0.8999999999999999
0.9000000000000001,0.9499999999999997
0.95,0.7007231691941036
0.95,0.95
0.9499999999999998,0.7999999999999998
0.9500000000000001,0.95
0.9499999999999998,0.8999999999999999
0.95,0.9000000000000002
0.9500000000000001,0.95
0.95,0.95
0.9499999999999998,0.9499999999999998
0.95,0.95
0.9026475139707227,0.95
0.8999999999999999,0.8016166342727656
0.95,0.8182409417561223
0.9500000000000002,0.9220811972503297
0.95,0.9500000000000001
0.9500000000000001,0.95
0.9499999999999996,0.9499999999999998
0.9499999999999998,0.95
0.9499999999999996,0.8999999999999999
0.95,0.9500000000000001
0.95,0.8999999999999999
0.9499999999999998,0.9500000000000001
0.95,0.9000000000000001
0.9102944007343419,0.9500000000000002
0.95,0.95
0.9500000000000001,0.95
0.9000000000000001,0.8584418344970779
0.942583124255095,0.9
0.95,0.95
0.9500000000000001,0.8999999999999999
0.9499999999999998,0.8591175281398833
0.95,0.8999999999999999
0.9,0.95
0.8507817745564421,0.9000000000000001
0.9500000000000001,0.9499999999999998
0.8999999999999999,0.9500000000000001
0.95,0.9
0.95,0.8000000000000003
0.9000000000000001,0.8999999999999998
0.713206265246804,0.48891030644679373
0.9000000000000001,0.8287158470911885
0.8387051821669043,0.9000000000000001
0.7138476606034758,0.43486923022556134
0.6699276725811611,0.5792903014399823
0.8999999999999999,0.874533400477285
0.8809370432816982,0.7128411444094066
0.6889624195627423,0.7723702014456808
0.7238870593196006,0.5510696789664321
0.6871352840738696,0.5537653609272237
0.7218002977826263,0.4355538400235735
0.8376272306408713,0.8
0.6666666666666666,0.7999999999999999
0.6814920539326789,0.603349438264192
0.7998461508312515,0.8262326280236925
0.9,0.6524911943437794
0.6451169180780623,0.5735441207649131
0.7845531327620315,0.8021868634411242
0.7767003289392523,0.6520306559303182
0.7878748712944925,0.5148832596982997
0.7048281563298118,0.609442490425563
0.6118491799388917,0.36550551543987453
0.6301747883722756,0.38974457749442537
0.9500000000000002,0.9000000000000001
0.7689424737888103,0.5836574484937589
0.7703947097971482,0.41377087907808285
0.770339826827435,0.7124968946642455
0.6798996114193386,0.5196203379449404
0.8177044679831668,0.6952870097362406
0.7317411683444344,0.46501298628216436
0.7831692838362783,0.5879650577387733
0.7999999999999999,0.769628304475348
0.7954818206657717,0.7094221091746347
0.6440212134234066,0.5108818750247325
0.6757280483971473,0.6025359538033002
0.7999999999999999,0.95
0.9500000000000002,0.5038490989692609
0.8288824308571031,0.7301824812728186
0.874059699908856,0.4779421952486063
0.7999999999999999,0.7238896490919492
0.8578524118489531,0.8341384992281075
0.8517955527035123,0.5055896733799087
0.7776858525814332,0.4744095240666304
0.5504947300740861,0.43206068141404286
0.6442771853653564,0.6026390044359914
0.9,0.7657511908425122
0.7999999999999999,0.7938047050278221
0.8254144987202172,0.7082660851981857
0.8420969431893129,0.5709582318680486
0.9000000000000001,0.9500000000000002
0.7893437912581026,0.5048825714352679
0.6673211010838098,0.546387793687654
0.8874644365266552,0.7425978012716563
0.8,0.6366628405829654
0.8,0.9000000000000001
0.6672898138564957,0.5175049801800151
0.7999999999999999,0.6247129402280249
0.6826211204012559,0.3790959431171321
0.8999999999999999,0.6941493752572903
0.6666666666666665,0.49201399353203085
0.8559603988517797,0.7999999999999999
0.8027120786322062,0.726459743490625
0.8999999999999999,0.8999999999999999
0.77943397848759,0.8266102148327221
0.7938424887014652,0.4661677039130065
0.7999999999999998,0.7530416587711908
0.9000000000000001,0.7251532392858376
0.6865308124707885,0.6356557606759881
0.7999999999999999,0.8256522726942063
0.7528555508561161,0.8840907297666157
0.8816063373065868,0.6982699326586154
0.5363514288502191,0.6785807536432091
0.7999999999999998,0.5591570974939486
0.8882168509564927,0.7882168509564922
0.7999999999999998,0.8686096777789978
0.95,0.95
0.95,1.1683002812698358
0.95,0.9500000000000001
0.9500000000000001,1.1560288732571131
0.9499999999999998,0.95
1.0130188340834088,1.112790985001746
0.95,0.9499999999999998
0.9499999999999998,0.9499999999999998
0.9061237282410629,0.9500000000000001
0.9499999999999998,0.9500000000000001
0.95,0.95
0.9499999999999996,0.95
0.95,0.95
0.9500000000000001,1.469666494815439
