RAEKE+AD,KSP+AD
0.95,0.95
0.9499999999999997,0.9499999999999998
0.9499999999999998,0.9499999999999998
0.8999999999999999,0.9500000000000001
0.9000000000000001,0.95
0.95,0.9500000000000002
0.9499999999999997,0.95
0.9052068602350258,0.9500000000000002
0.9499999999999998,0.95
0.9000000000000001,0.95
0.95,0.9499999999999998
0.9,0.9499999999999998
0.9356250954701061,0.9499999999999998
0.9184758816647743,0.9500000000000002
0.8999999999999999,0.9499999999999998
0.95,0.95
0.9499999999999998,0.9000000000000002
0.9000000000000001,0.9500000000000001
0.9500000000000001,0.95
0.8999999999999999,0.9499999999999997
0.95,0.95
0.9500000000000001,0.95
0.95,0.9500000000000001
0.95,0.9499999999999998
0.95,0.95
0.95,0.9500000000000001
0.7999999999999999,0.9000000000000001
0.9500000000000002,0.95
0.9,0.95
0.9101371490698665,0.9500000000000001
0.95,0.95
0.95,0.9499999999999998
0.95,0.9500000000000001
0.9499999999999998,0.95
0.9500000000000002,0.9499999999999998
0.95,0.95
0.95,0.9500000000000001
0.9,0.9499999999999997
0.9499999999999998,0.9499999999999997
0.9499999999999997,0.95
0.9000000000000001,0.9000000000000001
0.9,0.95
0.9499999999999998,0.9500000000000001
0.9499999999999998,0.9499999999999998
0.9499999999999997,0.9499999999999997
0.95,0.95
0.95,0.9500000000000002
0.9500000000000001,0.9499999999999998
0.9000000000000001,0.95
0.9500000000000001,0.95
0.9499999999999998,0.95
0.9352234190453141,0.95
0.9499999999999998,0.9500000000000001
0.95,0.9500000000000001
0.8999999999999999,0.9499999999999997
0.9500000000000001,0.9500000000000001
0.9499999999999998,0.95
0.9499999999999997,0.95
0.9000000000000001,0.9000000000000001
0.9499999999999997,0.9499999999999997
0.8999999999999999,0.9499999999999997
0.8999999999999999,0.95
0.95,0.95
0.9499999999999997,0.9499999999999998
0.9363867968993826,0.9499999999999998
0.8999999999999999,0.95
0.95,0.9499999999999998
0.8524534607043079,0.9500000000000001
0.9000000000000001,0.95
0.9,0.9500000000000001
0.9500000000000001,0.9500000000000001
0.9499999999999997,0.9500000000000001
0.9423396086495754,0.9499999999999997
0.9000000000000001,0.95
0.9321436360016186,0.9
0.95,0.9500000000000001
0.9500000000000001,0.9500000000000001
0.9190315953624124,0.9
0.9500000000000002,0.9499999999999997
0.9500000000000001,0.9500000000000001
0.95,0.9500000000000001
0.9499999999999998,0.9500000000000002
0.95,0.95
0.95,0.9499999999999997
0.9000000000000001,0.95
0.9500000000000002,0.95
0.95,0.9500000000000001
0.9499999999999998,0.95
0.9499999999999997,0.988671225513152
0.9500000000000001,0.974215798219466
0.95,0.9500000000000001
0.95,0.95
0.8999999999999999,0.9499999999999998
0.9500000000000002,0.9500000000000001
0.9500000000000001,0.9499999999999998
0.9499999999999998,0.9499999999999996
0.9500000000000001,0.9499999999999998
0.9499999999999998,0.9000000000000001
1.1034711327369073,1.0955882692125325
0.9499999999999998,0.9499999999999998
0.9499999999999998,0.9500000000000002
0.95,0.9500000000000001
0.9499999999999998,0.9500000000000001
0.9000000000000001,0.95
0.9499999999999997,0.95
0.95,0.9500000000000001
0.9499999999999997,0.9499999999999998
0.9500000000000001,0.95
0.95,0.9500000000000001
0.9499999999999998,0.9499999999999998
0.9496744893587484,0.9500000000000001
1.0209650200302605,0.9694911409999849
0.9500000000000001,0.9500000000000001
0.95,0.95
0.95,0.9500000000000001
1.0236220662458928,1.0483167613629234
0.9500000000000001,0.9499999999999998
0.9499999999999998,0.9500000000000001
0.918960705580864,0.8999999999999998
0.8999999999999999,0.9499999999999997
0.95,0.9500000000000002
0.95,0.9500000000000001
0.95,0.9500000000000001
0.9500000000000001,0.9499999999999998
0.95,0.95
0.9000000000000001,0.95
0.9499999999999998,0.95
0.9499999999999998,0.9499999999999998
0.9500000000000002,0.95
0.9499999999999998,0.9499999999999997
0.9500000000000001,0.9499999999999997
0.95,0.9500000000000001
0.9499999999999998,0.9499999999999998
0.9341893598764299,0.95
0.9500000000000001,0.95
0.9,0.95
